10f2a1cbaee4101896e12b33feac8da2,1,4,5,4,4,3,Boxy tv room couch with low back.
10f2a1cbaee4101896e12b33feac8da2,1,4,5,1,5,1,"It's a long, angular, couch."
10f2a1cbaee4101896e12b33feac8da2,2,2,5,5,2,1,This is a couch with flat armrests.
10f2a1cbaee4101896e12b33feac8da2,1,3,5,2,5,1,"This is a very basic couch, the headrest is taller than the arms."
10f2a1cbaee4101896e12b33feac8da2,1,3,5,5,4,1,"A couch with a single flat seat, single flat back, flat sides, square angle edges, and a back that is higher than its arms."
10f2a1cbaee4101896e12b33feac8da2,1,3,4,3,4,2,Straight and boxy couch that is firm and will seat three.
10f2a1cbaee4101896e12b33feac8da2,1,3,5,2,5,3,Living room bench couch
10f2a1cbaee4101896e12b33feac8da2,1,3,5,3,4,1,This is a modern couch with wide armrests and a short back.
10f2a1cbaee4101896e12b33feac8da2,1,2,5,3,2,2,a flat chair with a short backrest
10f2a1cbaee4101896e12b33feac8da2,1,3,5,2,4,1,It's a simple multi seat couch with arm rests.
113a2544e062127d79414e04132a8bef,1,2,5,4,4,3,Two person couch with large seats and a low back
113a2544e062127d79414e04132a8bef,1,2,5,5,2,3,A two seater couch that has a square back.
113a2544e062127d79414e04132a8bef,2,3,5,2,3,3,This is a couch with five cushions.
113a2544e062127d79414e04132a8bef,1,3,3,5,4,4,This couch does not look comfortable sitting in for a long period time.
113a2544e062127d79414e04132a8bef,1,2,5,4,2,2,"Angular, simplistically designed couch with cushions."
113a2544e062127d79414e04132a8bef,1,3,5,5,4,2,this is a rectangular couch with square armrests and two pillows
113a2544e062127d79414e04132a8bef,1,2,5,2,4,2,This is a couch with a U-shaped backside and five cushions.
113a2544e062127d79414e04132a8bef,1,2,5,4,5,2,long two seater couch with removeable decorative pillows and thin legs
113a2544e062127d79414e04132a8bef,1,3,5,3,2,1,Mid-century modern sofa capable of sitting three.
113a2544e062127d79414e04132a8bef,1,4,5,5,4,2,couch with really thin seats and sides
11d5e99e8faa10ff3564590844406360,4,3,5,1,3,4,It's a modern couch with an extremely high back rest.
11d5e99e8faa10ff3564590844406360,1,3,5,5,3,4,A three seater couch with a high back that goes up to the neck and mid-high arm rest.
11d5e99e8faa10ff3564590844406360,1,3,5,1,2,4,"simple design, rounded arms and back, thin cushions,"
11d5e99e8faa10ff3564590844406360,1,3,5,2,3,5,High back antique style with round edges.
11d5e99e8faa10ff3564590844406360,5,3,5,1,5,5,Large curved backed couch with three cushions and plush armrests at either side.
11d5e99e8faa10ff3564590844406360,4,3,5,2,4,3,a couch for three people and is curved at the backrest area
11d5e99e8faa10ff3564590844406360,1,3,5,1,4,3,"3 cushions, tall back rest"
11d5e99e8faa10ff3564590844406360,1,3,4,3,3,2,High backed modern couch with rounded tops.
11d5e99e8faa10ff3564590844406360,1,3,5,1,3,3,A plush 3-cushion couch with a tall back and medium-sized arms.
11d5e99e8faa10ff3564590844406360,1,3,4,1,3,4,Unique plush couch styled in a modern design
11f31367f34bfea04b3c42e318f3affc,2,2,5,2,2,2,Simple block shaped two seated sofa with cushioned back rests.
11f31367f34bfea04b3c42e318f3affc,1,2,5,4,2,2,Standard 60's den couch.
11f31367f34bfea04b3c42e318f3affc,1,2,5,5,1,1,"Small, compact loveseat with flat cushions."
11f31367f34bfea04b3c42e318f3affc,1,2,5,1,2,1,Simple modern love-seat with cushions.
11f31367f34bfea04b3c42e318f3affc,1,2,5,1,1,1,"Simple, two seat couch. It has arms."
11f31367f34bfea04b3c42e318f3affc,1,2,5,2,2,1,Simple design with thin backing
11f31367f34bfea04b3c42e318f3affc,5,2,5,4,2,4,A plush and odd surface couch
11f31367f34bfea04b3c42e318f3affc,1,1,5,3,2,1,straight 1 seated couch 2 arms
11f31367f34bfea04b3c42e318f3affc,1,2,5,4,2,1,this is a rectangular couch with two pillows and square armrests
11f31367f34bfea04b3c42e318f3affc,1,2,5,5,1,2,modern sofa with minimal seat cushioning.
11f47772cbe2a2d0a5f9d52c12457194,1,2,5,2,2,2,Double seated sofa in a single section and two cushions.
11f47772cbe2a2d0a5f9d52c12457194,1,3,5,3,3,1,60's era living room couch.
11f47772cbe2a2d0a5f9d52c12457194,1,4,5,1,5,4,sofa is somewhat short and uncomfortable looking
11f47772cbe2a2d0a5f9d52c12457194,2,2,5,3,2,2,rectangular couch with square back and square arms.
11f47772cbe2a2d0a5f9d52c12457194,1,2,5,5,2,1,A simple 2 person straight couch with arms.
